area,rt,mz_range:min,mz_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,spectral_db_matches:entry_id,spectral_db_matches:cas,intensity_range:min,intensity_range:max,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,id,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,height,datafile:137_C.mzML:area,datafile:137_C.mzML:rt,datafile:137_C.mzML:mz_range:min,datafile:137_C.mzML:mz_range:max,datafile:137_C.mzML:charge,datafile:137_C.mzML:fragment_scans,datafile:137_C.mzML:rt_ms2_apex_distance,datafile:137_C.mzML:fwhm,datafile:137_C.mzML:rt_range:min,datafile:137_C.mzML:rt_range:max,datafile:137_C.mzML:feature_state,datafile:137_C.mzML:mz,datafile:137_C.mzML:intensity_range:min,datafile:137_C.mzML:intensity_range:max,datafile:137_C.mzML:asymmetry_factor,datafile:137_C.mzML:isotopes,datafile:137_C.mzML:tailing_factor,datafile:137_C.mzML:height,datafile:RSZ_C.mzML:area,datafile:RSZ_C.mzML:rt,datafile:RSZ_C.mzML:mz_range:min,datafile:RSZ_C.mzML:mz_range:max,datafile:RSZ_C.mzML:charge,datafile:RSZ_C.mzML:fragment_scans,datafile:RSZ_C.mzML:rt_ms2_apex_distance,datafile:RSZ_C.mzML:fwhm,datafile:RSZ_C.mzML:rt_range:min,datafile:RSZ_C.mzML:rt_range:max,datafile:RSZ_C.mzML:feature_state,datafile:RSZ_C.mzML:mz,datafile:RSZ_C.mzML:intensity_range:min,datafile:RSZ_C.mzML:intensity_range:max,datafile:RSZ_C.mzML:asymmetry_factor,datafile:RSZ_C.mzML:isotopes,datafile:RSZ_C.mzML:tailing_factor,datafile:RSZ_C.mzML:height
3.62E6,6.995,239.09059,239.09148,1,2,0.5,1,0,1,0,0,0,0,6.5539,7.0644,239.09075,,,,,,,,,,,,,,,,,1.613E5,2.449E7,28,,,,,,,,,371,26,49,1,3,3,2.449E7,,,,,,,,,,,UNKNOWN,,,,,,,,3.62E6,6.995,239.09059,239.09148,1,2,-0.1643,0.1255,6.5539,7.0644,DETECTED,239.09075,1.613E5,2.449E7,0.3014,2,0.6394,2.449E7
3.114E6,6.995,257.10098,257.10202,,2,0.5,1,0,1,0,0,0,0,6.5932,7.0644,257.10125,,,,,,,,,,,,,,,,,2.744E5,1.843E7,28,,,,,,,,,372,26,49,2,3,3,1.843E7,,,,,,,,,,,UNKNOWN,,,,,,,,3.114E6,6.995,257.10098,257.10202,,2,-0.1655,0.1561,6.5932,7.0644,DETECTED,257.10125,2.744E5,1.843E7,0.2994,,0.6367,1.843E7
3.168E6,6.995,275.11148,275.11276,,1,0.5,1,0,1,0,0,0,0,6.5349,7.0644,275.11172,,,,,,,,,,,,,,,,,2.42E5,1.895E7,28,,,,,,,,,373,26,49,1,3,3,1.895E7,,,,,,,,,,,UNKNOWN,,,,,,,,3.168E6,6.995,275.11148,275.11276,,1,-0.1429,0.1557,6.5349,7.0644,DETECTED,275.11172,2.42E5,1.895E7,0.3038,,0.6368,1.895E7
5.282E6,6.995,437.7485,437.74994,1,1,0.5,1,0,1,0,0,0,0,6.723,7.0419,437.74877,,,,,,,,,,,,,,,,,6.199E5,3.56E7,28,,,,,,,,,374,143,-1,0,1,0,3.56E7,,,,,,,,,,,UNKNOWN,,,,,,,,5.282E6,6.995,437.7485,437.74994,1,1,-0.1417,0.178,6.723,7.0419,DETECTED,437.74877,6.199E5,3.56E7,0.0648,2,0.5988,3.56E7
3.025E7,6.995,706.44928,706.45258,1,2,0.5,1,0,1,0,0,0,0,6.6157,7.0419,706.45029,,,,,,,,,,,,,,,,,2.003E5,1.82E8,28,,,,,,,,,375,144,-1,0,1,0,1.82E8,,,,,,,,,,,UNKNOWN,,,,,,,,3.025E7,6.995,706.44928,706.45258,1,2,-0.2672,0.2827,6.6157,7.0419,DETECTED,706.45029,2.003E5,1.82E8,0.2139,4,0.5864,1.82E8
4.376E7,6.995,852.50165,852.51028,1,1,0.5,1,0,1,0,0,0,0,6.6565,7.0419,852.50752,Alpha-Chaconine (known structural isomers: 0; isobaric peaks in run: 1) (0.702),Alpha-Chaconine (known structural isomers: 0; isobaric peaks in run: 1),0.702,6,0.6195,[M+H]+,,C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C,"InChI=1S/C45H73NO14/c1-19-7-10-28-20(2)31-29(46(28)17-19)16-27-25-9-8-23-15-24(11-13-44(23,5)26(25)12-14-45(27,31)6)57-43-40(60-42-37(53)35(51)33(49)22(4)56-42)38(54)39(30(18-47)58-43)59-41-36(52)34(50)32(48)21(3)55-41/h8,19-22,24-43,47-54H,7,9-18H2,1-6H3/t19-,20+,21-,22-,24-,25+,26-,27-,28+,29-,30+,31-,32-,33-,34+,35+,36+,37+,38-,39+,40+,41-,42-,43+,44-,45-/m0/s1",851.503,852.509,-0.00148,-1.73,,CCMSLIB00013576133,N/A,1.551E5,3.789E8,28,,,,,,,,,376,145,-1,0,1,0,3.789E8,,,,,,,,,,,UNKNOWN,,,,,,,,4.376E7,6.995,852.50165,852.51028,1,1,-0.0648,0.3504,6.6565,7.0419,DETECTED,852.50752,1.551E5,3.789E8,0.2647,4,0.6069,3.789E8
1.805E7,7.0115,983.55396,983.55609,1,2,0.5,1,0,1,0,0,0,0,6.8055,7.1028,983.55463,,,,,,,,,,,,,,,,,3.048E6,1.434E8,26,,,,,,,,,378,1,10,5,126,11,1.434E8,1.805E7,7.0115,983.55396,983.55609,1,2,-0.1098,0.1201,6.8055,7.1028,DETECTED,983.55463,3.048E6,1.434E8,0.6987,4,0.7804,1.434E8,,,,,,,,,,,UNKNOWN,,,,,,,
2.11E7,7.0173,293.12195,293.12271,1,3,0.5,1,0,1,0,0,0,0,6.0297,7.0644,293.12225,,,,,,,,,,,,,,,,,9.899E4,1.283E8,28,,,,,,,,,379,47,72,1,2,2,1.283E8,,,,,,,,,,,UNKNOWN,,,,,,,,2.11E7,7.0173,293.12195,293.12271,1,3,-0.501,0.1552,6.0297,7.0644,DETECTED,293.12225,9.899E4,1.283E8,0.1852,3,0.5851,1.283E8
2.384E6,7.0173,468.7327,468.7363,1,1,0.5,1,0,1,0,0,0,0,6.723,7.0644,468.73372,,,,,,,,,,,,,,,,,4.421E5,1.814E7,28,,,,,,,,,380,146,-1,0,1,0,1.814E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.384E6,7.0173,468.7327,468.7363,1,1,-0.1446,0.1054,6.723,7.0644,DETECTED,468.73372,4.421E5,1.814E7,0.1954,2,0.5901,1.814E7
1.487E6,7.0349,360.18982,360.1915,1,1,0.5,1,0,1,0,0,0,0,6.8503,7.1028,360.19069,,,,,,,,,,,,,,,,,1.754E6,9.972E6,26,,,,,,,,,382,1,17,8,126,7,9.972E6,1.487E6,7.0349,360.18982,360.1915,1,1,-0.0187,0.1583,6.8503,7.1028,DETECTED,360.19069,1.754E6,9.972E6,0.3879,2,0.6839,9.972E6,,,,,,,,,,,UNKNOWN,,,,,,,
1.145E7,7.0574,492.28049,492.28214,1,1,0.5,1,0,1,0,0,0,0,6.8055,7.1028,492.28138,,,,,,,,,,,,,,,,,1.94E6,8.421E7,26,,,,,,,,,383,1,10,3,126,11,8.421E7,1.145E7,7.0574,492.28049,492.28214,1,1,-0.1332,0.134,6.8055,7.1028,DETECTED,492.28138,1.94E6,8.421E7,0.2312,2,0.6074,8.421E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.893E6,7.0574,503.27167,503.27335,1,1,0.5,1,0,1,0,0,0,0,6.8744,7.1028,503.27206,,,,,,,,,,,,,,,,,1.797E6,1.488E7,26,,,,,,,,,384,147,-1,0,1,0,1.488E7,1.893E6,7.0574,503.27167,503.27335,1,1,-0.0424,0.1417,6.8744,7.1028,DETECTED,503.27206,1.797E6,1.488E7,0.2768,2,0.6241,1.488E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.345E6,7.0574,542.80255,542.80511,1,1,0.5,1,0,1,0,0,0,0,6.8744,7.1268,542.80438,,,,,,,,,,,,,,,,,1.579E6,9.108E6,26,,,,,,,,,385,148,-1,0,1,0,9.108E6,1.345E6,7.0574,542.80255,542.80511,1,1,-0.0178,0.1905,6.8744,7.1268,DETECTED,542.80438,1.579E6,9.108E6,0.3936,2,0.6895,9.108E6,,,,,,,,,,,UNKNOWN,,,,,,,
1.104E7,7.0574,588.37384,588.37579,1,1,0.5,1,0,1,0,0,0,0,6.8281,7.1028,588.3746,,,,,,,,,,,,,,,,,2.527E6,9.483E7,,,,,,,,,,387,1,2,3,126,25,9.483E7,1.104E7,7.0574,588.37384,588.37579,1,1,-0.1098,0.1082,6.8281,7.1028,DETECTED,588.3746,2.527E6,9.483E7,0.2641,3,0.6157,9.483E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.175E6,7.0801,435.23993,435.24307,1,1,0.5,1,0,1,0,0,0,0,6.8969,7.1489,435.24138,,,,,,,,,,,,,,,,,1.021E6,1.049E7,32,,,,,,,,,389,149,-1,0,1,0,1.049E7,1.175E6,7.0801,435.23993,435.24307,1,1,-0.0204,0.1115,6.8969,7.1489,DETECTED,435.24138,1.021E6,1.049E7,0.4311,3,0.6917,1.049E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.298E7,7.0801,643.37921,643.38083,1,1,0.5,1,0,1,0,0,0,0,6.8503,7.1489,643.38037,,,,,,,,,,,,,,,,,3.842E6,9.87E7,32,,,,,,,,,390,1,2,12,126,25,9.87E7,1.298E7,7.0801,643.37921,643.38083,1,1,-0.11,0.1293,6.8503,7.1489,DETECTED,643.38037,3.842E6,9.87E7,0.4001,3,0.6723,9.87E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.364E6,7.0829,331.20755,331.20834,1,1,0.5,1,0,1,0,0,0,0,6.9725,7.1306,331.20812,,,,,,,,,,,,,,,,,4.859E6,1.214E7,,,,,,,,,,391,150,-1,0,1,0,1.214E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.364E6,7.0829,331.20755,331.20834,1,1,-0.0138,0.1891,6.9725,7.1306,DETECTED,331.20812,4.859E6,1.214E7,0.4314,2,0.7157,1.214E7
1.361E7,7.1028,445.24347,445.24463,1,2,0.5,1,0,1,0,0,0,0,6.8744,7.2153,445.24399,,,,,,,,,,,,,,,,,1.878E6,9.12E7,32,4,[M+H]+,2,444.23659,406;393,,,,393,1,-1,2,126,0,9.12E7,1.361E7,7.1028,445.24347,445.24463,1,2,-0.1102,0.1937,6.8744,7.2153,DETECTED,445.24399,1.878E6,9.12E7,0.7872,2,0.8199,9.12E7,,,,,,,,,,,UNKNOWN,,,,,,,
2.404E6,7.1028,456.23419,456.23608,1,1,0.5,1,0,1,0,0,0,0,6.9891,7.2153,456.23487,,,,,,,,,,,,,,,,,1.79E6,1.69E7,32,,,,,,,,,394,151,-1,0,1,0,1.69E7,2.404E6,7.1028,456.23419,456.23608,1,1,-0.0192,0.1707,6.9891,7.2153,DETECTED,456.23487,1.79E6,1.69E7,1.218,2,0.9945,1.69E7,,,,,,,,,,,UNKNOWN,,,,,,,
8.931E5,7.1028,480.76086,480.76288,1,1,0.5,1,0,1,0,0,0,0,7.0115,7.1489,480.76244,,,,,,,,,,,,,,,,,1.659E6,1.041E7,32,,,,,,,,,395,1,27,4,126,5,1.041E7,8.931E5,7.1028,480.76086,480.76288,1,1,0.0035,0.1195,7.0115,7.1489,DETECTED,480.76244,1.659E6,1.041E7,0.5043,2,0.7522,1.041E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.235E6,7.1028,829.48108,829.48279,1,1,0.5,1,0,1,0,0,0,0,6.9665,7.1489,829.48153,,,,,,,,,,,,,,,,,1.599E6,1.166E7,32,,,,,,,,,397,1,2,9,126,25,1.166E7,1.235E6,7.1028,829.48108,829.48279,1,1,-0.0406,0.1116,6.9665,7.1489,DETECTED,829.48153,1.599E6,1.166E7,0.3906,3,0.6689,1.166E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.75E6,7.1028,960.5144,960.51776,1,1,0.5,1,0,1,0,0,0,0,6.8503,7.1708,960.51687,,,,,,,,,,,,,,,,,2.46E6,1.02E7,32,,,,,,,,,398,1,27,4,126,5,1.02E7,1.75E6,7.1028,960.5144,960.51776,1,1,-0.0179,0.1948,6.8503,7.1708,DETECTED,960.51687,2.46E6,1.02E7,0.269,3,0.6345,1.02E7,,,,,,,,,,,UNKNOWN,,,,,,,
2.28E6,7.1056,356.11526,356.11565,1,1,0.5,1,0,1,0,0,0,0,7.0419,7.1531,356.11538,,,,,,,,,,,,,,,,,8.132E6,3.425E7,32,,,,,,,,,400,9,50,2,8,3,3.425E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.28E6,7.1056,356.11526,356.11565,1,1,0.0054,0.0676,7.0419,7.1531,DETECTED,356.11538,8.132E6,3.425E7,0.7465,2,0.8733,3.425E7
4.994E5,7.1056,519.21674,519.21787,1,1,0.5,1,0,1,0,0,0,0,7.0173,7.1756,519.21709,,,,,,,,,,,,,,,,,1.2E6,5.404E6,,,,,,,,,,401,152,-1,0,1,0,5.404E6,,,,,,,,,,,UNKNOWN,,,,,,,,4.994E5,7.1056,519.21674,519.21787,1,1,0.0273,0.0918,7.0173,7.1756,DETECTED,519.21709,1.2E6,5.404E6,0.7938,2,0.8969,5.404E6
4.57E7,7.1268,889.47205,889.48115,1,2,0.5,1,0,1,0,0,0,0,6.8055,7.2374,889.48021,,,,,,,,,,,,,,,,,2.262E6,2.804E8,32,5,[M+H]+,2,888.47294,404;406,,,,404,1,27,9,126,5,2.804E8,4.57E7,7.1268,889.47205,889.48115,1,2,-0.0895,0.1703,6.8055,7.2374,DETECTED,889.48021,2.262E6,2.804E8,0.6645,5,0.7976,2.804E8,,,,,,,,,,,UNKNOWN,,,,,,,
2.568E6,7.1287,261.15912,261.15948,1,2,1,2,0,0.973,0.37,0.0001,0.0038,0,7.0349,7.2427,261.15934,Spectral Match to Ile-Phe from NIST14 (0.792),Spectral Match to Ile-Phe from NIST14,0.792,7,0.8488,M+H-H2O,,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)N,"InChI=1S/C15H22N2O3/c1-3-10(2)13(16)14(18)17-12(15(19)20)9-11-7-5-4-6-8-11/h4-8,10,12-13H,3,9,16H2,1-2H3,(H,17,18)(H,19,20)/t10-,12-,13-/m0/s1",278.163,261.159,0.00034,1.31,,CCMSLIB00003138164,N/A,1.219E6,3.599E7,32,,,,,,,,,407,1,9,5,126,12,3.599E7,2.568E6,7.1268,261.15918,261.15948,1,1,0.0047,0.1197,7.0349,7.1708,DETECTED,261.15939,1.443E6,3.599E7,0.6983,2,0.8221,3.599E7,1.848E6,7.1306,261.15912,261.15947,1,1,0.0271,0.0867,7.0644,7.2427,DETECTED,261.15929,1.219E6,1.592E7,2.4016,2,1.651,1.592E7
5.673E5,7.1756,181.12193,181.12209,1,1,0.5,1,0,1,0,0,0,0,7.0829,7.2195,181.12205,15356-74-8 (0.887),15356-74-8,0.887,22,0.8987,[M+H]+,C11H16O2,CC1(C)CCCC2(C)OC(=O)C=C12,"InChI=1S/C11H16O2/c1-10(2)5-4-6-11(3)8(10)7-9(12)13-11/h7H,4-6H2,1-3H3",180.11503,181.12231,-0.00025,-1.41,6.1354,,,7.93E5,8.229E6,25,6,[M+H-H2O]+,3,198.12533,414;412,,,,412,12,28,3,6,5,8.229E6,,,,,,,,,,,UNKNOWN,,,,,,,,5.673E5,7.1756,181.12193,181.12209,1,1,0.006,0.0745,7.0829,7.2195,DETECTED,181.12205,7.93E5,8.229E6,0.6303,2,0.792,8.229E6
1.093E6,7.1756,199.13235,199.13285,1,1,0.5,1,0,1,0,0,0,0,7.0644,7.2195,199.13263,B20A07 (0.826),B20A07,0.826,14,0.8473,M+H,,N/A,N/A,0,199.133,-0.00037,-1.88,,CCMSLIB00000081128,N/A,7.692E5,1.581E7,25,6,[M+H]+,3,198.12533,413;414,,,,413,12,28,2,6,5,1.581E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.093E6,7.1756,199.13235,199.13285,1,1,-0.0191,0.0712,7.0644,7.2195,DETECTED,199.13263,7.692E5,1.581E7,0.6315,4,0.7385,1.581E7
1.547E6,7.1756,221.11429,221.11459,1,1,0.5,1,0,1,0,0,0,0,7.0644,7.2195,221.11451,,,,,,,,,,,,,,,,,6.941E5,2.215E7,25,6,[M+Na]+,3,198.12533,413;414;412,,,,414,153,-1,0,1,0,2.215E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.547E6,7.1756,221.11429,221.11459,1,1,0.0048,0.0723,7.0644,7.2195,DETECTED,221.11451,6.941E5,2.215E7,0.6283,3,0.7542,2.215E7
7.342E6,7.1931,586.35846,586.35962,1,1,0.5,1,0,1,0,0,0,0,6.9665,7.2374,586.35927,,,,,,,,,,,,,,,,,9.4E6,5.522E7,24,,,,,,,,,415,1,5,20,126,20,5.522E7,7.342E6,7.1931,586.35846,586.35962,1,1,-0.0407,0.1196,6.9665,7.2374,DETECTED,586.35927,9.4E6,5.522E7,0.038,2,0.5977,5.522E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.089E6,7.1931,821.43748,821.43964,1,1,0.5,1,0,1,0,0,0,0,7.1028,7.2374,821.43879,,,,,,,,,,,,,,,,,4.61E6,1.193E7,24,,,,,,,,,416,38,76,1,2,2,1.193E7,1.089E6,7.1931,821.43748,821.43964,1,1,-0.0176,0.1097,7.1028,7.2374,DETECTED,821.43879,4.61E6,1.193E7,0.4906,3,0.7453,1.193E7,,,,,,,,,,,UNKNOWN,,,,,,,
2.215E6,7.2374,493.76862,493.77121,1,1,0.5,1,0,1,0,0,0,0,7.0801,7.3524,493.77038,,,,,,,,,,,,,,,,,2.218E6,1.317E7,34,,,,,,,,,421,1,37,1,126,4,1.317E7,2.215E6,7.2374,493.76862,493.77121,1,1,0.0047,0.2101,7.0801,7.3524,DETECTED,493.77038,2.218E6,1.317E7,0.7575,3,0.8655,1.317E7,,,,,,,,,,,UNKNOWN,,,,,,,
7.931E5,7.2374,550.79034,550.79248,1,1,0.5,1,0,1,0,0,0,0,7.1489,7.3299,550.79162,,,,,,,,,,,,,,,,,2.229E6,6.022E6,34,,,,,,,,,422,154,-1,0,1,0,6.022E6,7.931E5,7.2374,550.79034,550.79248,1,1,0.0734,0.1374,7.1489,7.3299,DETECTED,550.79162,2.229E6,6.022E6,1.0445,2,1.0223,6.022E6,,,,,,,,,,,UNKNOWN,,,,,,,
2.245E6,7.2374,607.33325,607.33521,1,1,0.5,1,0,1,0,0,0,0,7.0349,7.2847,607.33386,,,,,,,,,,,,,,,,,1.018E6,2.027E7,34,,,,,,,,,423,155,-1,0,1,0,2.027E7,2.245E6,7.2374,607.33325,607.33521,1,1,-0.0408,0.094,7.0349,7.2847,DETECTED,607.33386,1.018E6,2.027E7,0.2823,2,0.6314,2.027E7,,,,,,,,,,,UNKNOWN,,,,,,,
5.699E6,7.2374,651.43872,651.44354,1,2,0.5,1,0,1,0,0,0,0,6.9665,7.3073,651.44311,,,,,,,,,,,,,,,,,1.264E6,4.407E7,34,,,,,,,,,424,1,5,19,126,20,4.407E7,5.699E6,7.2374,651.43872,651.44354,1,2,-0.1299,0.117,6.9665,7.3073,DETECTED,651.44311,1.264E6,4.407E7,0.3817,3,0.6541,4.407E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.035E6,7.2374,800.46429,800.47375,1,1,0.5,1,0,1,0,0,0,0,7.0349,7.3299,800.46761,,,,,,,,,,,,,,,,,1.303E6,5.946E6,34,,,,,,,,,425,1,48,2,126,3,5.946E6,1.035E6,7.2374,800.46429,800.47375,1,1,0.0509,0.1529,7.0349,7.3299,DETECTED,800.46761,1.303E6,5.946E6,0.4566,4,0.7283,5.946E6,,,,,,,,,,,UNKNOWN,,,,,,,
3.686E6,7.2374,986.53235,986.53894,1,1,0.5,1,0,1,0,0,0,0,7.0801,7.3524,986.53328,,,,,,,,,,,,,,,,,4.127E6,2.1E7,34,,,,,,,,,426,1,37,4,126,4,2.1E7,3.686E6,7.2374,986.53235,986.53894,1,1,-0.0395,0.1893,7.0801,7.3524,DETECTED,986.53328,4.127E6,2.1E7,0.7708,4,0.8655,2.1E7,,,,,,,,,,,UNKNOWN,,,,,,,
2.119E6,7.26,619.32867,619.33319,1,1,0.5,1,0,1,0,0,0,0,7.0801,7.3073,619.33165,,,,,,,,,,,,,,,,,9.709E5,1.992E7,34,,,,,,,,,427,156,-1,0,1,0,1.992E7,2.119E6,7.26,619.32867,619.33319,1,1,-0.0203,0.1313,7.0801,7.3073,DETECTED,619.33165,9.709E5,1.992E7,0.3507,4,0.6511,1.992E7,,,,,,,,,,,UNKNOWN,,,,,,,
6.497E5,7.2847,433.22729,433.23184,1,1,0.5,1,0,1,0,0,0,0,7.1931,7.3524,433.2281,,,,,,,,,,,,,,,,,1.756E6,6.539E6,34,,,,,,,,,428,157,-1,0,1,0,6.539E6,6.497E5,7.2847,433.22729,433.23184,1,1,0.0273,0.1806,7.1931,7.3524,DETECTED,433.2281,1.756E6,6.539E6,0.7391,2,0.8695,6.539E6,,,,,,,,,,,UNKNOWN,,,,,,,
1.407E6,7.2847,462.78516,462.78693,1,1,0.5,1,0,1,0,0,0,0,7.1028,7.3759,462.78591,,,,,,,,,,,,,,,,,1.18E6,9.506E6,34,,,,,,,,,430,158,-1,0,1,0,9.506E6,1.407E6,7.2847,462.78516,462.78693,1,1,-0.0216,0.1389,7.1028,7.3759,DETECTED,462.78591,1.18E6,9.506E6,0.5554,2,0.7508,9.506E6,,,,,,,,,,,UNKNOWN,,,,,,,
3.256E6,7.2847,677.36029,677.36487,1,1,0.5,1,0,1,0,0,0,0,7.0349,7.3524,677.36445,,,,,,,,,,,,,,,,,1.317E6,2.339E7,34,,,,,,,,,431,1,2,12,126,25,2.339E7,3.256E6,7.2847,677.36029,677.36487,1,1,-0.0438,0.1288,7.0349,7.3524,DETECTED,677.36445,1.317E6,2.339E7,0.3178,3,0.6474,2.339E7,,,,,,,,,,,UNKNOWN,,,,,,,
7.391E5,7.2847,793.51611,793.51935,1,1,0.5,1,0,1,0,0,0,0,7.1028,7.3524,793.51699,,,,,,,,,,,,,,,,,8.656E5,5.111E6,34,,,,,,,,,432,1,5,16,126,20,5.111E6,7.391E5,7.2847,793.51611,793.51935,1,1,0.0475,0.1571,7.1028,7.3524,DETECTED,793.51699,8.656E5,5.111E6,0.3795,2,0.6861,5.111E6,,,,,,,,,,,UNKNOWN,,,,,,,
5.114E6,7.2847,865.44727,865.45404,1,1,0.5,1,0,1,0,0,0,0,7.1708,7.3759,865.44745,,,,,,,,,,,,,,,,,1.29E6,4.459E7,34,7,[M+H]+,2,864.43969,434;433,,,,433,40,58,1,2,2,4.459E7,5.114E6,7.2847,865.44727,865.45404,1,1,0.0049,0.1219,7.1708,7.3759,DETECTED,865.44745,1.29E6,4.459E7,1.2964,4,1.0297,4.459E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.785E6,7.3073,887.42194,887.42896,1,1,0.5,1,0,1,0,0,0,0,7.1931,7.3759,887.42842,,,,,,,,,,,,,,,,,1.466E6,1.545E7,34,7,[M+Na]+,2,864.43969,434;433,,,,434,159,-1,0,1,0,1.545E7,1.785E6,7.3073,887.42194,887.42896,1,1,0.0509,0.1247,7.1931,7.3759,DETECTED,887.42842,1.466E6,1.545E7,0.7486,2,0.8618,1.545E7,,,,,,,,,,,UNKNOWN,,,,,,,
5.853E5,7.3299,358.22687,358.22952,,1,0.5,1,0,1,0,0,0,0,7.2153,7.3982,358.22773,,,,,,,,,,,,,,,,,1.217E6,5.366E6,29,,,,,,,,,435,44,68,1,2,2,5.366E6,5.853E5,7.3299,358.22687,358.22952,,1,0.0497,0.1304,7.2153,7.3982,DETECTED,358.22773,1.217E6,5.366E6,0.597,,0.7985,5.366E6,,,,,,,,,,,UNKNOWN,,,,,,,
9.523E5,7.3299,752.48834,752.49158,1,1,0.5,1,0,1,0,0,0,0,7.1268,7.3982,752.49097,,,,,,,,,,,,,,,,,7.103E5,6.66E6,29,,,,,,,,,436,1,5,16,126,20,6.66E6,9.523E5,7.3299,752.48834,752.49158,1,1,0.0047,0.2428,7.1268,7.3982,DETECTED,752.49097,7.103E5,6.66E6,0.3743,3,0.6683,6.66E6,,,,,,,,,,,UNKNOWN,,,,,,,
1.636E6,7.3377,396.32501,396.32599,1,1,0.5,1,0,1,0,0,0,0,7.0644,7.4091,396.3255,,,,,,,,,,,,,,,,,1.52E6,9.798E6,,,,,,,,,,437,160,-1,0,1,0,9.798E6,,,,,,,,,,,UNKNOWN,,,,,,,,1.636E6,7.3377,396.32501,396.32599,1,1,-0.0665,0.1355,7.0644,7.4091,DETECTED,396.3255,1.52E6,9.798E6,0.2667,2,0.6307,9.798E6
1.369E6,7.3524,414.23056,414.23175,1,1,0.5,1,0,1,0,0,0,0,7.1489,7.4666,414.23114,,,,,,,,,,,,,,,,,1.23E6,6.237E6,30,,,,,,,,,439,161,-1,0,1,0,6.237E6,1.369E6,7.3524,414.23056,414.23175,1,1,-0.019,0.2445,7.1489,7.4666,DETECTED,414.23114,1.23E6,6.237E6,0.5865,2,0.7806,6.237E6,,,,,,,,,,,UNKNOWN,,,,,,,
4.062E6,7.3524,685.42523,685.4307,1,1,0.5,1,0,1,0,0,0,0,7.1028,7.4206,685.42742,,,,,,,,,,,,,,,,,1.453E6,3.132E7,29,,,,,,,,,440,1,2,5,126,25,3.132E7,4.062E6,7.3524,685.42523,685.4307,1,1,-0.0869,0.1154,7.1028,7.4206,DETECTED,685.42742,1.453E6,3.132E7,0.3709,3,0.6525,3.132E7,,,,,,,,,,,UNKNOWN,,,,,,,
2.307E6,7.3872,210.05782,210.05818,1,1,0.5,1,0,1,0,0,0,0,7.3146,7.4317,210.05795,,,,,,,,,,,,,,,,,1.171E6,3.668E7,36,,,,,,,,,442,42,65,1,2,2,3.668E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.307E6,7.3872,210.05782,210.05818,1,1,-0.0175,0.3251,7.3146,7.4317,DETECTED,210.05795,1.171E6,3.668E7,0.969,4,0.9577,3.668E7
